,Unnamed: 0,tour_name,result_code,series_id,end_date,event_sub_status,start_date,event_status,winning_margin,venue_id,sport,venue_name,game_id,event_stage,event_name,league_code,series_name,tour_id,venue_gmt_offset,team1_name,team1_score,team1_highlight,team2_name,team2_score,team2_highlight,winner,team1_player1_name,team1_player1_id,team1_player1_value,team1_player1_type,team1_player2_name,team1_player2_id,team1_player2_value,team1_player2_type,team1_player3_name,team1_player3_id,team1_player3_value,team1_player3_type,team1_player4_name,team1_player4_id,team1_player4_value,team1_player4_type,team1_player5_name,team1_player5_id,team1_player5_value,team1_player5_type,team2_player1_name,team2_player1_id,team2_player1_value,team2_player1_type,team2_player2_name,team2_player2_id,team2_player2_value,team2_player2_type,team2_player3_name,team2_player3_id,team2_player3_value,team2_player3_type,team2_player4_name,team2_player4_id,team2_player4_value,team2_player4_type,team2_player5_name,team2_player5_id,team2_player5_value,team2_player5_type,win_by_coin_toss,extra_time,golden_raid
16,16,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-16 20:00+05:30,Bengal Warriors Won by 5 Pts,2018-10-16 20:00+05:30,Match Completed,5.0,1020,kabaddi,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",642,League,Match 17,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Bengal Warriors,30,True,Telugu Titans,25,False,Bengal Warriors,Mahesh Goud,66.0,3.0,Raider,Surjeet Singh,322.0,2.0,Defender,Shrikant Tewthia,107.0,4.0,All Rounder,Ran Singh,160.0,1.0,All Rounder,Rakesh Narwal,204.0,0.0,Raider,C Manoj Kumar ,2274.0,1.0, ,Nilesh Salunke,293.0,6.0,Defender,Farhad Milaghardan,482.0,1.0,Defender,Vishal Bharadwaj,3083.0,4.0,defender,Abozar Mighani,489.0,5.0,Defender,,False,False
17,17,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-16 21:00+05:30,Jaipur Pink Panthers Won by 3 Pts,2018-10-16 21:00+05:30,Match Completed,3.0,1020,kabaddi,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",643,League,Match 18,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Haryana Steelers,33,False,Jaipur Pink Panthers,36,True,Jaipur Pink Panthers,Monu Goyat,388.0,3.0,Raider,Sachin Shingade,165.0,0.0,Defender,Sudhanshu Tyagi,2328.0,1.0, ,Kuldeep Singh (732),732.0,2.0,All Rounder,Sunil ,3106.0,1.0,Defender - Right Corner,Selvamani K ,264.0,3.0,raider,Amit Kumar,3133.0,2.0, ,,,,,,,,,,,,,,False,False
18,18,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-17 20:00+05:30,Bengaluru Bulls Won by 9 Pts,2018-10-17 20:00+05:30,Match Completed,9.0,1020,kabaddi,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",644,League,Match 19,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Bengaluru Bulls,44,True,Tamil Thalaivas,35,False,Bengaluru Bulls,Jawahar Vivek,2272.0,0.0,All Rounder,Mahender Singh,769.0,3.0,Defender,Jasmer Gulia,51.0,2.0, ,Ashish Kumar,202.0,4.0,all-rounder,Kashiling Adake,58.0,12.0,Raider,Manjeet Chhillar,69.0,3.0,All Rounder,Gopu D,152.0,3.0,Defender,C.Arun ,191.0,0.0,Defender,,,,,,,,,,False,False
19,19,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-17 21:00+05:30,U Mumba Won by 10 Pts,2018-10-17 21:00+05:30,Match Completed,10.0,1020,kabaddi,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",645,League,Match 20,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Haryana Steelers,32,False,U Mumba,42,True,U Mumba,Monu Goyat,388.0,15.0,Raider,Mayur Shivtarkar,3045.0,1.0,All Rounder,Parveen ,3100.0,4.0,Defender - Left Cover,Kuldeep Singh (732),732.0,2.0,All Rounder,Sunil ,3106.0,2.0,Defender - Right Corner,Dharmaraj Cheralathan,42.0,2.0,Defender,Siddharth Desai,2026.0,15.0,Raider,Rajaguru Subramanian,84.0,1.0,Defender,Rohit Baliyan,261.0,7.0,Raider,,,,,,False,False
20,20,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-18 20:00+05:30,Haryana Steelers Won by 3 Pts,2018-10-18 20:00+05:30,Match Completed,3.0,1020,kabaddi,"MOTILAL NEHRU SCHOOL OF SPORTS, Sonepat",646,League,Match 21,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Haryana Steelers,34,True,Dabang Delhi K.C.,31,False,Haryana Steelers,Monu Goyat,388.0,7.0,Raider,Kuldeep Singh (732),732.0,2.0,All Rounder,Naveen ,2357.0,4.0,Raider,Vikash Khandola,366.0,9.0,raider,,,,,Meraj Sheykh,251.0,2.0,All Rounder,Shabeer Bappu,105.0,1.0,Defender,Pawan Kumar,156.0,7.0,Raider,Ravinder Pahal,157.0,5.0,Defender,Vishal Mane,123.0,1.0,Defender,,False,False
21,21,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-18 21:00+05:30,Gujarat Giants Won by 6 Pts,2018-10-18 21:00+05:30,Match Completed,6.0,1021,kabaddi,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",647,League,Match 22,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Puneri Paltan,28,False,Gujarat Giants,34,True,Gujarat Giants,Rinku Narwal,3084.0,0.0,Defender,Girish Maruti Ernak,161.0,6.0,Defender,Ravi Kumar,240.0,0.0,Defender,,,,,,,,,Parvesh Bhainswal,357.0,4.0,defender,Mahendra Rajput,163.0,0.0,raider,Sachin Vittala,232.0,1.0,Defender - Left Corner,Sunil Kumar,368.0,1.0,Defender,Ruturaj Koravi,2023.0,2.0,Defender,,False,False
22,22,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-19 20:00+05:30,Telugu Titans Won by 4 Pts,2018-10-19 20:00+05:30,Match Completed,4.0,1021,kabaddi,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",648,League,Match 23,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Patna Pirates,31,False,Telugu Titans,35,True,Telugu Titans,Vikash Jaglan,121.0,2.0,all-rounder,Vikas kale,179.0,1.0,Defender,Jaideep ,579.0,3.0,Defender,,,,,,,,,C Manoj Kumar ,2274.0,0.0, ,Nilesh Salunke,293.0,5.0,Defender,Farhad Milaghardan,482.0,1.0,Defender,Vishal Bharadwaj,3083.0,6.0,defender,Abozar Mighani,489.0,5.0,Defender,,False,False
23,23,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-19 21:00+05:30,Puneri Paltan Won by 4 Pts,2018-10-19 21:00+05:30,Match Completed,4.0,1021,kabaddi,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",649,League,Match 24,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Puneri Paltan,29,True,Jaipur Pink Panthers,25,False,Puneri Paltan,Akshay Jadhav,365.0,3.0,Raider,Nitin Tomar,320.0,2.0,raider,Girish Maruti Ernak,161.0,2.0,Defender,Sandeep Narwal,142.0,3.0,all-rounder,Ravi Kumar,240.0,6.0,Defender,Anup Kumar,29.0,2.0,Raider,Mohit Chhillar,71.0,4.0,Defender,Selvamani K ,264.0,1.0,raider,Nitin Rawal,3065.0,3.0,all-rounder,,,,,,False,False
24,24,"Pro Kabaddi League Season 6, 2018",Tied,10,2018-10-20 20:00+05:30,,2018-10-20 20:00+05:30,Match Completed,,1021,kabaddi,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",650,League,Match 25,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,U.P. Yoddha,40,False,Bengal Warriors,40,False,Unknown,Narender ,778.0,1.0, ,Prashanth Rai,155.0,13.0,raider,Rishank Devadiga,94.0,9.0,Raider,Amit ,3126.0,2.0,defender,Sagar B Krishna,347.0,4.0,All Rounder,Ziaur Rahman,536.0,1.0,Defender,Jang Lee,12.0,7.0,Raider,Surjeet Singh,322.0,6.0,Defender,Maninder Singh,143.0,16.0,raider,Shrikant Tewthia,107.0,2.0,All Rounder,,False,False
25,25,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-20 21:00+05:30,Puneri Paltan Won by 1 Pts,2018-10-20 21:00+05:30,Match Completed,1.0,1021,kabaddi,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",651,League,Match 26,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Puneri Paltan,33,True,U Mumba,32,False,Puneri Paltan,Rinku Narwal,3084.0,0.0,Defender,Ravi Kumar,240.0,2.0,Defender,Monu ,3082.0,3.0,Raider,,,,,,,,,Fazel Atrachali,259.0,3.0,defender,Vinod Kumar,764.0,2.0,Raider,Dharmaraj Cheralathan,42.0,2.0,Defender,Siddharth Desai,2026.0,15.0,Raider,Abolfazel Maghsodlo,300.0,3.0,Raider,,False,False
26,26,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-21 20:00+05:30,Dabang Delhi K.C. Won by 9 Pts,2018-10-21 20:00+05:30,Match Completed,9.0,1021,kabaddi,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",652,League,Match 27,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Dabang Delhi K.C.,39,True,Bengal Warriors,30,False,Dabang Delhi K.C.,Vishal Mane,123.0,1.0,Defender,Naveen Kumar,2296.0,11.0,Raider,,,,,,,,,,,,,Jang Lee,12.0,10.0,Raider,Surjeet Singh,322.0,2.0,Defender,Maninder Singh,143.0,6.0,raider,Adarsh T,3095.0,0.0,Defender - Left Corner,Shrikant Tewthia,107.0,1.0,All Rounder,,False,False
27,27,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-21 21:00+05:30,Puneri Paltan Won by 2 Pts,2018-10-21 21:00+05:30,Match Completed,2.0,1021,kabaddi,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",653,League,Match 28,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Puneri Paltan,27,True,Bengaluru Bulls,25,False,Puneri Paltan,Akshay Jadhav,365.0,5.0,Raider,Nitin Tomar,320.0,3.0,raider,Rinku Narwal,3084.0,2.0,Defender,Girish Maruti Ernak,161.0,0.0,Defender,Ravi Kumar,240.0,3.0,Defender,Mahender Singh,769.0,1.0,Defender,Jasmer Gulia,51.0,0.0, ,,,,,,,,,,,,,,False,False
28,28,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-23 20:00+05:30,U Mumba Won by 21 Pts,2018-10-23 20:00+05:30,Match Completed,21.0,1021,kabaddi,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",654,League,Match 29,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,U Mumba,41,True,Telugu Titans,20,False,U Mumba,Fazel Atrachali,259.0,4.0,defender,Rohit Rana,96.0,2.0,All Rounder,R. Sriram ,718.0,0.0,All Rounder,Subash E,3087.0,0.0,All Rounder,Abhishek Singh,2028.0,1.0,Raider,Farhad Milaghardan,482.0,4.0,Defender,Vishal Bharadwaj,3083.0,1.0,defender,Anil Kumar,311.0,2.0, ,Mohsen Maghsoudlou,567.0,2.0,all-rounder,,,,,,False,False
29,29,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-23 21:00+05:30,Tamil Thalaivas Won by 5 Pts,2018-10-23 21:00+05:30,Match Completed,5.0,1021,kabaddi,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",655,League,Match 30,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Puneri Paltan,31,False,Tamil Thalaivas,36,True,Tamil Thalaivas,Rinku Narwal,3084.0,1.0,Defender,More G B,772.0,10.0,Raider,Girish Maruti Ernak,161.0,0.0,Defender,Ravi Kumar,240.0,4.0,Defender,Shubham Shinde,3103.0,2.0,Defender - Right corner,Jasvir Singh,52.0,8.0,Defender,Manjeet Chhillar,69.0,4.0,All Rounder,Ajay Thakur,26.0,12.0,Raider,Amit Hooda,212.0,2.0,Defender,Sukesh Hegde,111.0,4.0,Raider,,False,False
30,30,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-24 20:00+05:30,Bengaluru Bulls Won by 8 Pts,2018-10-24 20:00+05:30,Match Completed,8.0,1021,kabaddi,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",656,League,Match 31,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Bengaluru Bulls,42,True,Haryana Steelers,34,False,Bengaluru Bulls,Mahender Singh,769.0,2.0,Defender,Jasmer Gulia,51.0,1.0, ,Rohit Kumar,326.0,8.0,raider,Kashiling Adake,58.0,2.0,Raider,Amit Sheoran,3115.0,0.0,Defender,Monu Goyat,388.0,11.0,Raider,Naveen ,2357.0,1.0,Raider,,,,,,,,,,,,,,False,False
31,31,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-24 21:00+05:30,U.P. Yoddha Won by 6 Pts,2018-10-24 21:00+05:30,Match Completed,6.0,1021,kabaddi,"SHREE SHIV CHHATRAPATI SPORTS COMPLEX, Pune",657,League,Match 32,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Puneri Paltan,23,False,U.P. Yoddha,29,True,U.P. Yoddha,Amit Kumar,3110.0,1.0, ,Rinku Narwal,3084.0,0.0,Defender,Ravi Kumar,240.0,3.0,Defender,Monu ,3082.0,7.0,Raider,Shubham Shinde,3103.0,1.0,Defender - Right corner,Nitesh Kumar,3088.0,3.0,Defender,Prashanth Rai,155.0,8.0,raider,Rohit Chaudhary,217.0,0.0,Raider,Amit ,3126.0,1.0,defender,Sagar B Krishna,347.0,3.0,All Rounder,,False,False
32,32,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-26 20:00+05:30,Patna Pirates Won by 11 Pts,2018-10-26 20:00+05:30,Match Completed,11.0,5,kabaddi,"Patliputra Indoor Stadium, Patna",658,League,Match 33,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Patna Pirates,41,True,Jaipur Pink Panthers,30,False,Patna Pirates,Vijay ,3081.0,3.0,all-rounder,Manish ,728.0,0.0,Defender,Vikas kale,179.0,5.0,Defender,Jaideep ,579.0,5.0,Defender,,,,,Anup Kumar,29.0,8.0,Raider,Ajit Singh,3056.0,4.0,Raider,Selvamani K ,264.0,1.0,raider,Sunil Siddhgavali,613.0,3.0,defender,Sandeep Dhull,290.0,1.0,Defender,,False,False
33,33,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-26 21:00+05:30,Gujarat Giants Won by 11 Pts,2018-10-26 21:00+05:30,Match Completed,11.0,5,kabaddi,"Patliputra Indoor Stadium, Patna",659,League,Match 34,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Gujarat Giants,36,True,Tamil Thalaivas,25,False,Gujarat Giants,Parvesh Bhainswal,357.0,4.0,defender,Mahendra Rajput,163.0,4.0,raider,Sachin Vittala,232.0,2.0,Defender - Left Corner,Sunil Kumar,368.0,2.0,Defender,Ruturaj Koravi,2023.0,3.0,Defender,Jasvir Singh,52.0,4.0,Defender,Ajay Thakur,26.0,7.0,Raider,Prathap ,3085.0,0.0,All Rounder,Sukesh Hegde,111.0,6.0,Raider,,,,,,False,False
34,34,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-27 20:00+05:30,Bengal Warriors Won by 11 Pts,2018-10-27 20:00+05:30,Match Completed,11.0,5,kabaddi,"Patliputra Indoor Stadium, Patna",660,League,Match 35,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Jaipur Pink Panthers,28,False,Bengal Warriors,39,True,Bengal Warriors,Anup Kumar,29.0,5.0,Raider,Mohit Chhillar,71.0,2.0,Defender,Deepak Hooda,41.0,9.0,all-rounder,Sunil Siddhgavali,613.0,0.0,defender,,,,,Jang Lee,12.0,6.0,Raider,Surjeet Singh,322.0,5.0,Defender,Adarsh T,3095.0,2.0,Defender - Left Corner,Ran Singh,160.0,5.0,All Rounder,Vijin Thangadurai,185.0,0.0,Defender,,False,False
35,35,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-27 21:00+05:30,U Mumba Won by 1 Pts,2018-10-27 21:00+05:30,Match Completed,1.0,5,kabaddi,"Patliputra Indoor Stadium, Patna",661,League,Match 36,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Patna Pirates,39,False,U Mumba,40,True,U Mumba,Vijay ,3081.0,2.0,all-rounder,Vikas kale,179.0,2.0,Defender,Pardeep Narwal,197.0,17.0,Raider,Jawahar Dagar,390.0,0.0, ,,,,,Rohit Rana,96.0,0.0,All Rounder,Dharmaraj Cheralathan,42.0,2.0,Defender,Siddharth Desai,2026.0,15.0,Raider,Abhishek Singh,2028.0,1.0,Raider,Rohit Baliyan,261.0,11.0,Raider,,False,False
36,36,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-28 20:00+05:30,U.P. Yoddha Won by 2 Pts,2018-10-28 20:00+05:30,Match Completed,2.0,5,kabaddi,"Patliputra Indoor Stadium, Patna",662,League,Match 37,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Dabang Delhi K.C.,36,False,U.P. Yoddha,38,True,U.P. Yoddha,Yogesh Hooda,245.0,3.0,Raider,Rajesh Narwal,86.0,3.0,All Rounder,Vishal Mane,123.0,1.0,Defender,Chandran Ranjit,36.0,10.0,Raider,,,,,Nitesh Kumar,3088.0,4.0,Defender,Narender ,778.0,3.0, ,Prashanth Rai,155.0,11.0,raider,Amit ,3126.0,0.0,defender,Shrikant Jadhav,106.0,12.0,raider,,False,False
37,37,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-28 21:00+05:30,Haryana Steelers Won by 11 Pts,2018-10-28 21:00+05:30,Match Completed,11.0,5,kabaddi,"Patliputra Indoor Stadium, Patna",663,League,Match 38,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Patna Pirates,32,False,Haryana Steelers,43,True,Haryana Steelers,Vijay ,3081.0,7.0,all-rounder,Vikash Jaglan,121.0,0.0,all-rounder,Vikas kale,179.0,4.0,Defender,Jaideep ,579.0,3.0,Defender,Pardeep Narwal,197.0,14.0,Raider,Kuldeep Singh (732),732.0,5.0,All Rounder,Vikash Khandola,366.0,10.0,raider,,,,,,,,,,,,,,False,False
38,38,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-30 20:00+05:30,Gujarat Giants Won by 10 Pts,2018-10-30 20:00+05:30,Match Completed,10.0,5,kabaddi,"Patliputra Indoor Stadium, Patna",664,League,Match 39,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Puneri Paltan,27,False,Gujarat Giants,37,True,Gujarat Giants,Akshay Jadhav,365.0,2.0,Raider,Amit Kumar,3110.0,0.0, ,Rinku Narwal,3084.0,3.0,Defender,Parvesh ,786.0,5.0, ,Sandeep Narwal,142.0,3.0,all-rounder,Parvesh Bhainswal,357.0,3.0,defender,Mahendra Rajput,163.0,6.0,raider,Rohit Gulia,3023.0,0.0,All Rounder,Sachin Vittala,232.0,2.0,Defender - Left Corner,Ruturaj Koravi,2023.0,4.0,Defender,,False,False
39,39,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-30 21:00+05:30,Telugu Titans Won by 21 Pts,2018-10-30 21:00+05:30,Match Completed,21.0,5,kabaddi,"Patliputra Indoor Stadium, Patna",665,League,Match 40,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Patna Pirates,32,False,Telugu Titans,53,True,Telugu Titans,Vijay ,3081.0,6.0,all-rounder,Manish ,728.0,2.0,Defender,Surender Singh,234.0,0.0,Defender,Jaideep ,579.0,2.0,Defender,Ravinder Kumar,292.0,1.0,Defender,Nilesh Salunke,293.0,7.0,Defender,Vishal Bharadwaj,3083.0,9.0,defender,Anil Kumar,311.0,3.0, ,Rahul Chaudhari,81.0,18.0,Raider,Mohsen Maghsoudlou,567.0,3.0,all-rounder,,False,False
40,40,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-31 20:00+05:30,Puneri Paltan Won by 4 Pts,2018-10-31 20:00+05:30,Match Completed,4.0,5,kabaddi,"Patliputra Indoor Stadium, Patna",666,League,Match 41,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Dabang Delhi K.C.,27,False,Puneri Paltan,31,True,Puneri Paltan,Meraj Sheykh,251.0,2.0,All Rounder,Ravinder Pahal,157.0,2.0,Defender,Joginder Narwal,194.0,4.0,Defender,Rajesh Narwal,86.0,1.0,All Rounder,Vishal Mane,123.0,1.0,Defender,Akshay Jadhav,365.0,2.0,Raider,Rinku Narwal,3084.0,4.0,Defender,Sandeep Narwal,142.0,4.0,all-rounder,,,,,,,,,,False,False
41,41,"Pro Kabaddi League Season 6, 2018",W,10,2018-10-31 21:00+05:30,Bengaluru Bulls Won by 1 Pts,2018-10-31 21:00+05:30,Match Completed,1.0,5,kabaddi,"Patliputra Indoor Stadium, Patna",667,League,Match 42,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Patna Pirates,42,False,Bengaluru Bulls,43,True,Bengaluru Bulls,Vijay ,3081.0,1.0,all-rounder,Jaideep ,579.0,3.0,Defender,Ravinder Kumar,292.0,2.0,Defender,,,,,,,,,Rohit Kumar,326.0,7.0,raider,Ashish Kumar,202.0,1.0,all-rounder,Kashiling Adake,58.0,11.0,Raider,Ajay ,3096.0,1.0, ,Pawan Kumar,318.0,15.0,raider,,False,False
42,42,"Pro Kabaddi League Season 6, 2018",W,10,2018-11-01 20:00+05:30,Patna Pirates Won by 2 Pts,2018-11-01 20:00+05:30,Match Completed,2.0,5,kabaddi,"Patliputra Indoor Stadium, Patna",668,League,Match 43,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Patna Pirates,29,True,Bengal Warriors,27,False,Patna Pirates,Vijay ,3081.0,4.0,all-rounder,Manish ,728.0,1.0,Defender,Deepak Narwal,211.0,7.0,Raider,Jaideep ,579.0,5.0,Defender,,,,,Jang Lee,12.0,5.0,Raider,Surjeet Singh,322.0,2.0,Defender,Shrikant Tewthia,107.0,0.0,All Rounder,Ran Singh,160.0,7.0,All Rounder,Amit Kumar,267.0,3.0,Defender,,False,False
43,43,"Pro Kabaddi League Season 6, 2018",W,10,2018-11-02 20:00+05:30,Tamil Thalaivas Won by 22 Pts,2018-11-02 20:00+05:30,Match Completed,22.0,1022,kabaddi,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",669,League,Match 44,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,U.P. Yoddha,25,False,Tamil Thalaivas,47,True,Tamil Thalaivas,Prashanth Rai,155.0,7.0,raider,Jeeva Kumar,54.0,3.0,Defender,Rohit Chaudhary,217.0,0.0,Raider,Amit ,3126.0,0.0,defender,Shrikant Jadhav,106.0,3.0,raider,Jasvir Singh,52.0,2.0,Defender,Ajay Thakur,26.0,9.0,Raider,Amit Hooda,212.0,6.0,Defender,Prathap ,3085.0,3.0,All Rounder,Sukesh Hegde,111.0,9.0,Raider,,False,False
44,44,"Pro Kabaddi League Season 6, 2018",W,10,2018-11-02 21:00+05:30,Gujarat Giants Won by 11 Pts,2018-11-02 21:00+05:30,Match Completed,11.0,1022,kabaddi,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",670,League,Match 45,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Jaipur Pink Panthers,25,False,Gujarat Giants,36,True,Gujarat Giants,Mohit Chhillar,71.0,4.0,Defender,Young Chang Ko,519.0,5.0,Defender,,,,,,,,,,,,,Parvesh Bhainswal,357.0,2.0,defender,Rohit Gulia,3023.0,6.0,All Rounder,Sachin Vittala,232.0,1.0,Defender - Left Corner,Sunil Kumar,368.0,8.0,Defender,Ruturaj Koravi,2023.0,4.0,Defender,,False,False
45,45,"Pro Kabaddi League Season 6, 2018",W,10,2018-11-03 20:00+05:30,U Mumba Won by 9 Pts,2018-11-03 20:00+05:30,Match Completed,9.0,1022,kabaddi,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",671,League,Match 46,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,U Mumba,31,True,Puneri Paltan,22,False,U Mumba,Fazel Atrachali,259.0,4.0,defender,Vinod Kumar,764.0,4.0,Raider,Rohit Rana,96.0,1.0,All Rounder,Dharmaraj Cheralathan,42.0,2.0,Defender,Abhishek Singh,2028.0,7.0,Raider,Akshay Jadhav,365.0,5.0,Raider,Rajesh Mondal,85.0,0.0,Raider,Rinku Narwal,3084.0,0.0,Defender,More G B,772.0,4.0,Raider,Girish Maruti Ernak,161.0,1.0,Defender,,False,False
46,46,"Pro Kabaddi League Season 6, 2018",W,10,2018-11-03 21:00+05:30,Bengaluru Bulls Won by 6 Pts,2018-11-03 21:00+05:30,Match Completed,6.0,1022,kabaddi,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",672,League,Match 47,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,U.P. Yoddha,29,False,Bengaluru Bulls,35,True,Bengaluru Bulls,Jeeva Kumar,54.0,1.0,Defender,Sachin Kumar,218.0,4.0,Defender,,,,,,,,,,,,,Mahender Singh,769.0,2.0,Defender,Rohit Kumar,326.0,14.0,raider,Ashish Kumar,202.0,2.0,all-rounder,Amit Sheoran,3115.0,1.0,Defender,Pawan Kumar,318.0,6.0,raider,,False,False
47,47,"Pro Kabaddi League Season 6, 2018",W,10,2018-11-04 20:00+05:30,Gujarat Giants Won by 7 Pts,2018-11-04 20:00+05:30,Match Completed,7.0,1022,kabaddi,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",673,League,Match 48,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Dabang Delhi K.C.,38,False,Gujarat Giants,45,True,Gujarat Giants,Ravinder Pahal,157.0,1.0,Defender,Yogesh Hooda,245.0,2.0,Raider,Joginder Narwal,194.0,2.0,Defender,Vishal Mane,123.0,0.0,Defender,Vishal ,3159.0,2.0,defender,Parvesh Bhainswal,357.0,6.0,defender,Rohit Gulia,3023.0,7.0,All Rounder,Sachin Vittala,232.0,2.0,Defender - Left Corner,Sunil Kumar,368.0,1.0,Defender,Ruturaj Koravi,2023.0,2.0,Defender,,False,False
48,48,"Pro Kabaddi League Season 6, 2018",Tied,10,2018-11-04 21:00+05:30,,2018-11-04 21:00+05:30,Match Completed,,1022,kabaddi,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",674,League,Match 49,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,U.P. Yoddha,30,False,Bengal Warriors,30,False,Unknown,Nitesh Kumar,3088.0,4.0,Defender,Narender ,778.0,1.0, ,Jeeva Kumar,54.0,2.0,Defender,Rishank Devadiga,94.0,10.0,Raider,Sachin Kumar,218.0,2.0,Defender,Baldev Singh,621.0,0.0,Defender - Right Corner,Ziaur Rahman,536.0,1.0,Defender,Surjeet Singh,322.0,1.0,Defender,Adarsh T,3095.0,1.0,Defender - Left Corner,,,,,,False,False
49,49,"Pro Kabaddi League Season 6, 2018",W,10,2018-11-06 20:00+05:30,Jaipur Pink Panthers Won by 6 Pts,2018-11-06 20:00+05:30,Match Completed,6.0,1022,kabaddi,"Shaheed Vijay Singh Pathik Sports Complex, Greater Noida",675,League,Match 50,pkl,"Pro Kabaddi League Season 6, 2018",10,+05:30,Jaipur Pink Panthers,38,True,Haryana Steelers,32,False,Jaipur Pink Panthers,Anup Kumar,29.0,2.0,Raider,Mohit Chhillar,71.0,4.0,Defender,Deepak Hooda,41.0,12.0,all-rounder,Sunil Siddhgavali,613.0,3.0,defender,Nitin Rawal,3065.0,4.0,all-rounder,Monu Goyat,388.0,4.0,Raider,Mayur Shivtarkar,3045.0,3.0,All Rounder,Kuldeep Singh (732),732.0,2.0,All Rounder,Naveen ,2357.0,8.0,Raider,Vikash Khandola,366.0,10.0,raider,,False,False
